idx,label
8596,0
8597,3
8598,0
8599,1
8600,2
8601,7
8602,1
8603,8
8604,5
8605,3
8606,2
8607,5
8608,1
8609,8
8610,9
8611,4
8612,6
8613,8
8614,0
8615,3
8616,4
8617,9
8618,5
8619,4
8620,1
8621,1
8622,0
8623,4
8624,9
8625,8
8626,1
8627,7
8628,7
8629,0
8630,6
8631,1
8632,6
8633,4
8634,4
8635,5
8636,7
8637,3
8638,5
8639,7
8640,6
8641,9
8642,0
8643,3
8644,2
8645,0
8646,8
8647,5
8648,8
8649,8
8650,6
8651,8
8652,0
8653,6
8654,7
8655,5
8656,3
8657,5
8658,0
8659,6
8660,3
8661,1
8662,3
8663,0
8664,6
8665,3
8666,1
8667,4
8668,3
8669,3
8670,0
8671,1
8672,7
8673,9
8674,0
8675,2
8676,7
8677,7
8678,1
8679,1
8680,5
8681,4
8682,9
8683,0
8684,1
8685,4
8686,0
8687,7
8688,5
8689,6
8690,2
8691,8
8692,2
8693,5
8694,4
8695,8
8696,8
8697,0
8698,0
8699,6
8700,9
8701,3
8702,1
8703,9
8704,9
8705,3
8706,9
8707,5
8708,3
8709,7
8710,6
8711,8
8712,9
8713,6
8714,0
8715,6
8716,6
8717,2
8718,2
8719,8
8720,6
8721,9
8722,8
8723,3
8724,5
8725,4
8726,0
8727,0
8728,1
8729,1
8730,2
8731,1
8732,7
8733,8
8734,8
8735,9
8736,5
8737,8
8738,8
8739,4
8740,1
8741,3
8742,7
8743,8
8744,0
8745,6
8746,3
8747,3
8748,1
8749,0
8750,5
8751,4
8752,9
8753,4
8754,3
8755,0
8756,7
8757,8
8758,7
8759,4
8760,3
8761,1
8762,1
8763,0
8764,2
8765,2
8766,4
8767,2
8768,7
8769,1
8770,4
8771,9
8772,3
8773,0
8774,8
8775,8
8776,6
8777,7
8778,4
8779,2
8780,1
8781,5
8782,1
8783,9
8784,6
8785,7
8786,0
8787,6
8788,3
8789,2
8790,8
8791,6
8792,8
8793,8
8794,9
8795,4
8796,9
8797,4
8798,8
8799,2
8800,7
8801,2
8802,2
8803,8
8804,1
8805,1
8806,7
8807,8
8808,4
8809,5
8810,8
8811,8
8812,5
8813,0
8814,4
8815,7
8816,1
8817,8
8818,1
8819,5
8820,1
8821,9
8822,8
8823,7
8824,7
8825,1
8826,9
8827,0
8828,1
8829,9
8830,9
8831,5
8832,6
8833,5
8834,2
8835,6
8836,9
8837,9
8838,0
8839,3
8840,3
8841,8
8842,3
8843,2
8844,7
8845,9
8846,3
8847,9
8848,3
8849,0
8850,9
8851,0
8852,0
8853,2
8854,4
8855,5
8856,9
8857,1
8858,2
8859,1
8860,0
8861,0
8862,3
8863,8
8864,4
8865,5
8866,6
8867,0
8868,7
8869,4
8870,6
8871,2
8872,9
8873,8
8874,7
8875,1
8876,4
8877,1
8878,3
8879,0
8880,3
8881,8
8882,1
8883,2
8884,1
8885,0
8886,2
8887,0
8888,7
8889,5
8890,9
8891,0
8892,4
8893,3
8894,1
8895,8
8896,1
8897,6
8898,3
8899,1
8900,7
8901,9
8902,3
8903,2
8904,9
8905,5
8906,9
8907,1
8908,1
8909,4
8910,0
8911,5
8912,3
8913,4
8914,2
8915,4
8916,6
8917,2
8918,3
8919,7
8920,5
8921,5
8922,1
8923,5
8924,6
8925,7
8926,7
8927,0
8928,4
8929,7
8930,3
8931,6
8932,9
8933,9
8934,7
8935,4
8936,1
8937,5
8938,1
8939,8
8940,2
8941,7
8942,5
8943,6
8944,4
8945,8
8946,5
8947,5
8948,7
8949,1
8950,5
8951,5
8952,6
8953,2
8954,0
8955,9
8956,2
8957,4
8958,1
8959,9
8960,4
8961,5
8962,7
8963,4
8964,2
8965,0
8966,4
8967,2
8968,0
8969,2
8970,7
8971,6
8972,4
8973,8
8974,6
8975,4
8976,5
8977,4
8978,7
8979,5
8980,3
8981,6
8982,2
8983,1
8984,6
8985,0
8986,6
8987,7
8988,5
8989,2
8990,0
8991,8
8992,0
8993,6
8994,0
8995,5
8996,9
8997,4
8998,7
8999,1
9000,5
9001,8
9002,2
9003,7
9004,5
9005,5
9006,2
9007,9
9008,2
9009,9
9010,3
9011,5
9012,1
9013,6
9014,2
9015,3
9016,6
9017,3
9018,3
9019,6
9020,1
9021,7
9022,2
9023,9
9024,4
9025,1
9026,3
9027,7
9028,4
9029,7
9030,0
9031,2
9032,7
9033,4
9034,3
9035,5
9036,7
9037,7
9038,6
9039,5
9040,3
9041,5
9042,9
9043,3
9044,3
9045,7
9046,5
9047,7
9048,9
9049,8
9050,0
9051,8
9052,0
9053,8
9054,5
9055,6
9056,8
9057,9
9058,3
9059,2
9060,2
9061,2
9062,1
9063,6
9064,8
9065,1
9066,1
9067,1
9068,2
9069,7
9070,5
9071,6
9072,1
9073,8
9074,0
9075,0
9076,5
9077,3
9078,2
9079,2
9080,3
9081,9
9082,1
9083,6
9084,2
9085,1
9086,0
9087,7
9088,7
9089,6
9090,8
9091,4
9092,6
9093,8
9094,7
9095,9
9096,7
9097,4
9098,6
9099,8
9100,2
9101,5
9102,2
9103,8
9104,9
9105,4
9106,1
9107,8
9108,0
9109,9
9110,5
9111,4
9112,3
9113,5
9114,2
9115,0
9116,7
9117,7
9118,7
9119,3
9120,6
9121,3
9122,0
9123,8
9124,2
9125,3
9126,0
9127,1
9128,9
9129,3
9130,4
9131,0
9132,2
9133,9
9134,9
9135,9
9136,0
9137,2
9138,6
9139,2
9140,5
9141,2
9142,2
9143,3
9144,6
9145,5
9146,2
9147,3
9148,6
9149,2
9150,2
9151,1
9152,0
9153,8
9154,1
9155,8
9156,8
9157,3
9158,8
9159,6
9160,9
9161,8
9162,6
9163,5
9164,8
9165,1
9166,3
9167,0
9168,8
9169,4
9170,4
9171,4
9172,0
9173,1
9174,2
9175,0
9176,3
9177,2
9178,6
9179,8
9180,0
9181,3
9182,2
9183,9
9184,6
9185,1
9186,0
9187,1
9188,0
9189,2
9190,2
9191,9
9192,4
9193,6
9194,2
9195,5
9196,2
9197,1
9198,6
9199,0
9200,5
9201,3
9202,5
9203,6
9204,3
9205,5
9206,0
9207,2
9208,9
9209,2
9210,5
9211,4
9212,0
9213,5
9214,6
9215,4
9216,0
9217,6
9218,2
9219,4
9220,3
9221,6
9222,2
9223,4
9224,1
9225,1
9226,7
9227,4
9228,3
9229,2
9230,5
9231,7
9232,1
9233,3
9234,1
9235,2
9236,2
9237,0
9238,3
9239,5
9240,6
9241,9
9242,9
9243,7
9244,8
9245,9
9246,8
9247,2
9248,7
9249,0
9250,2
9251,5
9252,6
9253,2
9254,7
9255,9
9256,7
9257,0
9258,3
9259,3
9260,9
9261,4
9262,6
9263,3
9264,9
9265,1
9266,2
9267,2
9268,6
9269,9
9270,6
9271,0
9272,4
9273,5
9274,0
9275,3
9276,2
9277,2
9278,5
9279,5
9280,1
9281,4
9282,8
9283,3
9284,1
9285,9
9286,6
9287,2
9288,9
9289,2
9290,0
9291,3
9292,0
9293,8
9294,0
9295,5
9296,0
9297,8
9298,4
9299,0
9300,7
9301,5
9302,9
9303,1
9304,0
9305,0
9306,8
9307,0
9308,4
9309,1
9310,3
9311,4
9312,6
9313,8
9314,8
9315,2
9316,3
9317,8
9318,2
9319,0
9320,4
9321,4
9322,6
9323,8
9324,8
9325,9
9326,8
9327,7
9328,1
9329,5
9330,2
9331,4
9332,4
9333,4
9334,3
9335,7
9336,6
9337,0
9338,2
9339,3
9340,9
9341,3
9342,1
9343,6
9344,5
9345,5
9346,4
9347,2
9348,8
9349,5
9350,1
9351,3
9352,9
9353,6
9354,0
9355,9
9356,3
9357,1
9358,4
9359,2
9360,3
9361,6
9362,0
9363,3
9364,8
9365,2
9366,2
9367,0
9368,3
9369,8
9370,2
9371,7
9372,4
9373,3
9374,0
9375,9
9376,7
9377,0
9378,6
9379,9
9380,2
9381,7
9382,4
9383,2
9384,1
9385,1
9386,6
9387,2
9388,8
9389,3
9390,9
9391,5
9392,8
9393,3
9394,2
9395,4
9396,8
9397,5
9398,6
9399,8
9400,4
9401,3
9402,0
9403,1
9404,1
9405,5
9406,8
9407,9
9408,3
9409,3
9410,4
9411,7
9412,7
9413,8
9414,4
9415,0
9416,2
9417,2
9418,7
9419,4
9420,1
9421,8
9422,5
9423,5
9424,3
9425,3
9426,1
9427,2
9428,8
9429,8
9430,8
9431,2
9432,8
9433,5
9434,2
9435,0
9436,6
9437,7
9438,0
9439,9
9440,7
9441,8
9442,8
9443,0
9444,4
9445,2
9446,9
9447,4
9448,1
9449,8
9450,7
9451,5
9452,4
9453,1
9454,6
9455,2
9456,5
9457,1
9458,3
9459,0
9460,5
9461,8
9462,6
9463,6
9464,0
9465,2
9466,9
9467,1
9468,7
9469,9
9470,3
9471,3
9472,1
9473,7
9474,4
9475,0
9476,9
9477,7
9478,7
9479,1
9480,9
9481,4
9482,8
9483,2
9484,4
9485,1
9486,3
9487,4
9488,4
9489,7
9490,9
9491,5
9492,8
9493,4
9494,9
9495,2
9496,1
9497,1
9498,7
9499,7
9500,2
9501,9
9502,5
9503,9
9504,2
9505,8
9506,0
9507,1
9508,3
9509,6
9510,6
9511,4
9512,2
9513,2
9514,4
9515,0
9516,6
9517,3
9518,1
9519,2
9520,7
9521,5
9522,9
9523,8
9524,6
9525,7
9526,1
9527,4
9528,5
9529,3
9530,5
9531,3
9532,6
9533,7
9534,6
9535,2
9536,1
9537,7
9538,7
9539,0
9540,0
9541,1
9542,9
9543,5
9544,7
9545,3
9546,7
9547,0
9548,2
9549,6
9550,8
9551,5
9552,1
9553,6
9554,1
9555,8
9556,7
9557,2
9558,8
9559,6
9560,1
9561,6
9562,0
9563,1
9564,2
9565,6
9566,8
9567,3
9568,8
9569,2
9570,5
9571,2
9572,8
9573,9
9574,0
9575,5
9576,1
9577,6
9578,4
9579,2
9580,8
9581,7
9582,5
9583,8
9584,4
9585,4
9586,9
9587,7
9588,3
9589,6
9590,8
9591,6
9592,5
9593,2
9594,9
9595,2
9596,6
9597,9
9598,2
9599,0
9600,5
9601,3
9602,9
9603,6
9604,3
9605,4
9606,7
9607,1
9608,5
9609,5
9610,7
9611,5
9612,2
9613,1
9614,6
9615,0
9616,7
9617,4
9618,1
9619,5
9620,0
9621,4
9622,0
9623,3
9624,3
9625,1
9626,8
9627,3
9628,0
9629,4
9630,4
9631,5
9632,1
9633,8
9634,5
9635,0
9636,2
9637,0
9638,9
9639,8
9640,0
9641,4
9642,7
9643,5
9644,6
9645,4
9646,9
9647,9
9648,8
9649,9
9650,6
9651,2
9652,8
9653,8
9654,2
9655,0
9656,6
9657,7
9658,0
9659,9
9660,7
9661,5
9662,4
9663,7
9664,2
9665,2
9666,3
9667,0
9668,5
9669,0
9670,2
9671,1
9672,9
9673,3
9674,5
9675,6
9676,4
9677,9
9678,0
9679,5
9680,3
9681,6
9682,5
9683,8
9684,3
9685,2
9686,1
9687,2
9688,8
9689,7
9690,1
9691,1
9692,9
9693,3
9694,2
9695,4
9696,5
9697,1
9698,4
9699,6
9700,4
9701,7
9702,3
9703,3
9704,0
9705,9
9706,6
9707,8
9708,0
9709,2
9710,1
9711,5
9712,6
9713,7
9714,1
9715,7
9716,4
9717,2
9718,0
9719,5
9720,0
9721,2
9722,2
9723,8
9724,7
9725,0
9726,7
9727,5
9728,9
9729,7
9730,7
9731,9
9732,4
9733,6
9734,7
9735,7
9736,9
9737,0
9738,9
9739,6
9740,1
9741,4
9742,9
9743,0
9744,9
9745,6
9746,3
9747,3
9748,2
9749,7
9750,4
9751,7
9752,8
9753,6
9754,7
9755,3
9756,5
9757,6
9758,8
9759,8
9760,2
9761,5
9762,0
9763,9
9764,4
9765,2
9766,7
9767,9
9768,8
9769,1
9770,3
9771,4
9772,5
9773,9
9774,7
9775,5
9776,7
9777,9
9778,9
9779,8
9780,1
9781,2
9782,8
9783,0
9784,3
9785,6
9786,7
9787,8
9788,3
9789,4
9790,4
9791,5
9792,6
9793,5
9794,1
9795,1
9796,3
9797,1
9798,2
9799,3
9800,0
9801,1
9802,5
9803,0
9804,7
9805,0
9806,3
9807,1
9808,2
9809,9
9810,9
9811,2
9812,3
9813,7
9814,5
9815,7
9816,7
9817,7
9818,6
9819,2
9820,8
9821,1
9822,1
9823,7
9824,7
9825,6
9826,6
9827,1
9828,4
9829,6
9830,9
9831,6
9832,1
9833,2
9834,9
9835,4
9836,7
9837,5
9838,0
9839,7
9840,3
9841,5
9842,6
9843,8
9844,7
9845,4
9846,9
9847,6
9848,9
9849,5
9850,5
9851,0
9852,9
9853,2
9854,3
9855,3
9856,3
9857,8
9858,2
9859,5
9860,7
9861,4
9862,3
9863,3
9864,0
9865,2
9866,5
9867,2
9868,6
9869,1
9870,9
9871,7
9872,6
9873,7
9874,8
9875,5
9876,7
9877,2
9878,0
9879,9
9880,9
9881,7
9882,1
9883,1
9884,6
9885,2
9886,8
9887,5
9888,0
9889,7
9890,7
9891,9
9892,4
9893,8
9894,5
9895,3
9896,5
9897,0
9898,4
9899,9
9900,4
9901,5
9902,3
9903,8
9904,3
9905,2
9906,4
9907,2
9908,2
9909,6
9910,2
9911,5
9912,8
9913,9
9914,6
9915,6
9916,9
9917,2
9918,2
9919,3
9920,5
9921,7
9922,1
9923,7
9924,7
9925,9
9926,6
9927,0
9928,6
9929,7
9930,9
9931,8
9932,1
9933,0
9934,6
9935,7
9936,8
9937,3
9938,6
9939,9
9940,5
9941,7
9942,4
9943,5
9944,6
9945,8
9946,3
9947,3
9948,0
9949,3
9950,2
9951,2
9952,0
9953,5
9954,8
9955,9
9956,5
9957,9
9958,9
9959,8
9960,5
9961,2
9962,0
9963,0
9964,3
9965,8
9966,0
9967,3
9968,3
9969,3
9970,6
9971,2
9972,4
9973,2
9974,9
9975,4
9976,2
9977,6
9978,0
9979,2
9980,0
9981,7
9982,3
9983,0
9984,7
9985,9
9986,3
9987,4
9988,1
9989,8
9990,8
9991,3
9992,7
9993,1
9994,4
9995,0
9996,0
9997,0
9998,6
9999,6
10000,7
10001,7
10002,3
10003,6
10004,0
10005,1
10006,4
10007,9
10008,7
10009,4
10010,2
10011,2
10012,7
10013,4
10014,0
10015,0
10016,6
10017,6
10018,1
10019,5
10020,2
10021,8
10022,9
10023,9
10024,2
10025,6
10026,7
10027,6
10028,0
10029,9
10030,5
10031,0
10032,9
10033,7
10034,0
10035,6
10036,7
10037,6
10038,0
10039,8
10040,3
10041,8
10042,7
10043,6
10044,1
10045,9
10046,9
10047,0
10048,5
10049,3
10050,3
10051,2
10052,9
10053,7
10054,1
10055,7
10056,0
10057,6
10058,5
10059,9
10060,3
10061,3
10062,7
10063,4
10064,4
10065,2
10066,1
10067,7
10068,7
10069,0
10070,8
10071,4
10072,2
10073,1
10074,5
10075,4
10076,8
10077,3
10078,1
10079,6
10080,8
10081,1
10082,2
10083,2
10084,6
10085,6
10086,5
10087,5
10088,3
10089,3
10090,3
10091,3
10092,6
10093,4
10094,1
10095,2
10096,6
10097,5
10098,2
10099,6
10100,7
10101,3
10102,4
10103,8
10104,3
10105,0
10106,3
10107,1
10108,2
10109,7
10110,4
10111,0
10112,2
10113,3
10114,9
10115,1
10116,1
10117,0
10118,7
10119,6
10120,9
10121,8
10122,0
10123,7
10124,2
10125,9
10126,5
10127,6
10128,2
10129,0
10130,1
10131,9
10132,8
10133,7
10134,5
10135,2
10136,2
10137,3
10138,9
10139,5
10140,4
10141,9
10142,7
10143,9
10144,8
10145,9
10146,5
10147,0
10148,9
10149,1
10150,2
10151,8
10152,7
10153,9
10154,7
10155,2
10156,1
10157,8
10158,3
10159,0
10160,6
10161,1
10162,4
10163,7
10164,2
10165,3
10166,1
10167,1
10168,4
10169,2
10170,0
10171,8
10172,8
10173,9
10174,0
10175,7
10176,1
10177,5
10178,3
10179,1
10180,4
10181,0
10182,8
10183,6
10184,6
10185,2
10186,8
10187,9
10188,5
10189,3
10190,9
10191,7
10192,6
10193,4
10194,5
10195,5
10196,5
10197,8
10198,9
10199,5
10200,5
10201,0
10202,7
10203,7
10204,9
10205,4
10206,6
10207,1
10208,0
10209,9
10210,2
10211,5
10212,9
10213,7
10214,6
10215,6
10216,0
10217,0
10218,2
10219,5
10220,8
10221,1
10222,5
10223,5
10224,6
10225,1
10226,0
10227,4
10228,0
10229,1
10230,5
10231,1
10232,1
10233,4
10234,6
10235,8
10236,2
10237,9
10238,1
10239,3
10240,1
10241,2
10242,3
10243,6
10244,3
10245,2
10246,3
10247,3
10248,2
10249,3
10250,3
10251,4
10252,4
10253,8
10254,8
10255,7
10256,9
10257,8
10258,2
10259,1
10260,3
10261,1
10262,1
10263,9
10264,7
10265,1
10266,8
10267,2
10268,3
10269,4
10270,7
10271,3
10272,3
10273,0
10274,9
10275,0
10276,6
10277,7
10278,7
10279,3
10280,4
10281,1
10282,9
10283,0
10284,1
10285,2
10286,7
10287,7
10288,5
10289,9
10290,6
10291,6
10292,0
10293,4
10294,5
10295,8
10296,8
10297,0
10298,0
10299,5
10300,1
10301,8
10302,4
10303,2
10304,9
10305,4
10306,4
10307,6
10308,6
10309,0
10310,8
10311,4
10312,9
10313,1
10314,2
10315,7
10316,1
10317,7
10318,2
10319,5
10320,4
10321,1
10322,7
10323,8
10324,9
10325,8
10326,5
10327,4
10328,4
10329,3
10330,4
10331,9
10332,9
10333,9
10334,1
10335,2
10336,8
10337,6
10338,0
10339,8
10340,8
10341,8
10342,4
10343,0
10344,8
10345,6
10346,4
10347,9
10348,2
10349,4
10350,9
10351,7
10352,4
10353,9
10354,8
10355,5
10356,4
10357,4
10358,4
10359,4
10360,6
10361,6
10362,1
10363,4
10364,9
10365,7
10366,0
10367,6
10368,0
10369,4
10370,2
10371,9
10372,8
10373,4
10374,7
10375,0
10376,1
10377,9
10378,7
10379,9
10380,9
10381,9
10382,4
10383,6
10384,8
10385,8
10386,9
10387,2
10388,7
10389,3
10390,3
10391,3
10392,8
10393,4
10394,2
10395,4
10396,0
10397,9
10398,4
10399,2
10400,4
10401,4
10402,6
10403,9
10404,6
10405,6
10406,1
10407,1
10408,6
10409,3
10410,6
10411,3
10412,9
10413,3
10414,0
10415,1
10416,6
10417,4
10418,9
10419,9
10420,5
10421,2
10422,2
10423,2
10424,4
10425,0
10426,7
10427,2
10428,3
10429,8
10430,8
10431,6
10432,4
10433,6
10434,9
10435,3
10436,4
10437,7
10438,5
10439,6
10440,9
10441,7
10442,3
10443,8
10444,6
10445,8
10446,9
10447,0
10448,5
10449,6
10450,0
10451,2
10452,8
10453,1
10454,6
10455,5
10456,4
10457,1
10458,3
10459,7
10460,3
10461,5
10462,8
10463,0
10464,6
10465,7
10466,2
10467,6
10468,5
10469,8
10470,9
10471,5
10472,8
10473,2
10474,9
10475,1
10476,5
10477,1
10478,1
10479,7
10480,2
10481,4
10482,6
10483,2
10484,6
10485,0
10486,6
10487,5
10488,1
10489,8
10490,5
10491,4
10492,5
10493,9
10494,3
10495,9
10496,2
10497,9
10498,5
10499,1
10500,0
10501,9
10502,6
10503,2
10504,7
10505,0
10506,3
10507,1
10508,9
10509,9
10510,3
10511,5
10512,8
10513,8
10514,3
10515,6
10516,4
10517,3
10518,1
10519,9
10520,5
10521,3
10522,8
10523,8
10524,9
10525,1
10526,7
10527,4
10528,7
10529,9
10530,1
10531,3
10532,2
10533,6
10534,2
10535,7
10536,6
10537,4
10538,7
10539,0
10540,1
10541,3
10542,9
10543,7
10544,1
10545,2
10546,8
10547,7
10548,4
10549,6
10550,9
10551,0
10552,0
10553,7
10554,0
10555,9
10556,4
10557,4
10558,5
10559,8
10560,4
10561,4
10562,5
10563,4
10564,9
10565,1
10566,4
10567,1
10568,0
10569,9
10570,3
10571,8
10572,6
10573,6
10574,3
10575,2
10576,8
10577,2
10578,9
10579,3
10580,6
10581,7
10582,9
10583,5
10584,5
10585,3
10586,4
10587,4
10588,5
10589,8
10590,2
10591,4
10592,6
10593,2
10594,3
10595,1
10596,2
10597,3
10598,9
10599,8
10600,3
10601,2
10602,8
10603,0
10604,9
10605,9
10606,2
10607,0
10608,2
10609,3
10610,4
10611,2
10612,5
10613,5
10614,1
10615,3
10616,6
10617,1
10618,8
10619,1
10620,9
10621,5
10622,4
10623,3
10624,2
10625,3
10626,0
10627,6
10628,3
10629,3
10630,5
10631,9
10632,2
10633,4
10634,6
10635,8
10636,9
10637,1
10638,6
10639,6
10640,8
10641,1
10642,5
10643,4
10644,1
10645,2
10646,8
10647,4
10648,3
10649,2
10650,1
10651,8
10652,7
10653,7
10654,2
10655,1
10656,1
10657,3
10658,4
10659,4
10660,1
10661,9
10662,6
10663,7
10664,1
10665,5
10666,8
10667,4
10668,3
10669,6
10670,9
10671,8
10672,3
10673,3
10674,8
10675,6
10676,8
10677,7
10678,3
10679,4
10680,9
10681,9
10682,4
10683,4
10684,4
10685,3
10686,1
10687,1
10688,5
10689,4
10690,0
10691,4
10692,5
10693,7
10694,8
10695,8
10696,1
10697,1
10698,1
10699,6
10700,2
10701,8
10702,5
10703,0
10704,2
10705,6
10706,5
10707,7
10708,4
10709,2
10710,2
10711,6
10712,2
10713,4
10714,1
10715,1
10716,6
10717,0
10718,4
10719,3
10720,8
10721,5
10722,6
10723,3
10724,1
10725,7
10726,8
10727,0
10728,1
10729,7
10730,4
10731,4
10732,0
10733,9
10734,3
10735,2
10736,9
10737,8
10738,2
10739,8
10740,2
10741,0
10742,1
10743,5
10744,5
10745,8
10746,3
10747,3
10748,5
10749,2
10750,9
10751,1
10752,0
10753,2
10754,2
10755,9
10756,1
10757,4
10758,5
10759,8
10760,6
10761,2
10762,4
10763,8
10764,9
10765,0
10766,0
10767,2
10768,5
10769,3
10770,8
10771,9
10772,0
10773,6
10774,5
10775,8
10776,8
10777,3
10778,0
10779,8
10780,0
10781,9
10782,3
10783,9
10784,8
10785,7
10786,9
10787,9
10788,7
10789,2
10790,8
10791,0
10792,5
10793,5
10794,6
10795,1
10796,6
10797,3
10798,2
10799,5
10800,8
10801,7
10802,4
10803,2
10804,8
10805,5
10806,7
10807,6
10808,1
10809,6
10810,5
10811,3
10812,4
10813,3
10814,4
10815,3
10816,1
10817,3
10818,4
10819,7
10820,0
10821,0
10822,0
10823,1
10824,1
10825,6
10826,8
10827,1
10828,7
10829,3
10830,2
10831,7
10832,0
10833,2
10834,6
10835,3
10836,5
10837,0
10838,1
10839,2
10840,0
10841,2
10842,6
10843,4
10844,5
10845,5
10846,5
10847,0
10848,7
10849,9
10850,8
10851,4
10852,1
10853,5
10854,5
10855,1
10856,1
10857,5
10858,9
10859,8
10860,6
10861,1
10862,6
10863,4
10864,3
10865,5
10866,9
10867,0
10868,9
10869,3
10870,7
10871,3
10872,9
10873,6
10874,9
10875,6
10876,7
10877,6
10878,4
10879,7
10880,5
10881,3
10882,1
10883,3
10884,4
10885,6
10886,3
10887,3
10888,5
10889,7
10890,0
10891,7
10892,7
10893,4
10894,4
10895,3
10896,4
10897,4
10898,3
10899,8
10900,2
10901,0
10902,4
10903,4
10904,0
10905,5
10906,4
10907,6
10908,2
10909,4
10910,6
10911,6
10912,7
10913,7
10914,2
10915,8
10916,8
10917,6
10918,4
10919,2
10920,0
10921,7
10922,5
10923,3
10924,6
10925,8
10926,1
10927,6
10928,4
10929,5
10930,1
10931,0
10932,4
10933,1
10934,5
10935,7
10936,1
10937,9
10938,7
10939,2
10940,2
10941,9
10942,7
10943,7
10944,9
10945,5
10946,0
10947,8
10948,3
10949,6
10950,5
10951,4
10952,1
10953,9
10954,2
10955,6
10956,7
10957,0
10958,7
10959,0
10960,7
10961,6
10962,8
10963,4
10964,4
10965,4
10966,7
10967,9
10968,1
10969,4
10970,8
10971,3
10972,3
10973,8
10974,0
10975,9
10976,5
10977,2
10978,2
10979,2
10980,5
10981,9
10982,6
10983,0
10984,8
10985,6
10986,8
10987,0
10988,3
10989,2
10990,6
10991,4
10992,2
10993,8
10994,6
10995,2
10996,9
10997,9
10998,2
10999,2
11000,1
11001,0
11002,1
11003,8
11004,0
11005,1
11006,1
11007,5
11008,5
11009,8
11010,5
11011,2
11012,5
11013,5
11014,6
11015,4
11016,1
11017,4
11018,2
11019,3
11020,8
11021,9
11022,3
11023,8
11024,7
11025,1
11026,8
11027,9
11028,3
11029,9
11030,3
11031,2
11032,5
11033,4
11034,5
11035,6
11036,3
11037,3
11038,8
11039,4
11040,0
11041,5
11042,6
11043,6
11044,2
11045,9
11046,0
11047,9
11048,0
11049,1
11050,7
11051,8
11052,0
11053,9
11054,5
11055,1
11056,8
11057,2
11058,6
11059,6
11060,1
11061,5
11062,7
11063,1
11064,0
11065,4
11066,3
11067,2
11068,7
11069,2
11070,6
11071,1
11072,6
11073,6
11074,9
11075,9
11076,5
11077,3
11078,5
11079,7
11080,9
11081,5
11082,9
11083,1
11084,8
11085,4
11086,6
11087,7
11088,4
11089,3
11090,8
11091,5
11092,5
11093,5
11094,8
11095,2
11096,7
11097,1
11098,1
11099,0
11100,2
11101,5
11102,8
11103,1
11104,5
11105,0
11106,5
11107,9
11108,5
11109,5
11110,2
11111,0
11112,4
11113,7
11114,8
11115,7
11116,4
11117,2
11118,6
11119,6
11120,2
11121,4
11122,7
11123,3
11124,6
11125,3
11126,8
11127,0
11128,6
11129,9
11130,8
11131,6
11132,0
11133,3
11134,5
11135,1
11136,2
11137,3
11138,7
11139,4
11140,9
11141,8
11142,1
11143,6
11144,4
11145,0
11146,9
11147,1
11148,0
11149,8
11150,3
11151,2
11152,6
11153,4
11154,7
11155,7
11156,1
11157,3
11158,5
11159,6
11160,3
11161,2
11162,1
11163,3
11164,6
11165,9
11166,4
11167,8
11168,0
11169,9
11170,4
11171,0
11172,8
11173,3
11174,4
11175,1
11176,8
11177,7
11178,9
11179,9
11180,9
11181,2
11182,6
11183,2
11184,5
11185,3
11186,8
11187,3
11188,9
11189,3
11190,9
11191,8
11192,3
11193,0
11194,8
11195,5
11196,7
11197,8
11198,9
11199,0
11200,7
11201,0
11202,8
11203,4
11204,6
11205,3
11206,6
11207,7
11208,7
11209,5
11210,8
11211,7
11212,7
11213,9
11214,4
11215,6
11216,3
11217,9
11218,1
11219,1
11220,1
11221,6
11222,6
11223,6
11224,7
11225,7
11226,1
11227,9
11228,3
11229,6
11230,2
11231,9
11232,4
11233,8
11234,2
11235,1
11236,7
11237,4
11238,0
11239,0
11240,5
11241,8
11242,5
11243,0
11244,0
11245,3
11246,2
11247,6
11248,9
11249,9
11250,0
11251,6
11252,4
11253,9
11254,8
11255,1
11256,7
11257,4
11258,4
11259,3
11260,2
11261,4
11262,3
11263,7
11264,8
11265,7
11266,3
11267,1
11268,4
11269,3
11270,4
11271,2
11272,9
11273,4
11274,6
11275,1
11276,5
11277,6
11278,6
11279,9
11280,7
11281,4
11282,3
11283,2
11284,2
11285,8
11286,8
11287,4
11288,2
11289,9
11290,1
11291,9
11292,6
11293,5
11294,6
11295,5
11296,0
11297,6
11298,8
11299,7
11300,7
11301,3
11302,7
11303,3
11304,6
11305,2
11306,2
11307,9
11308,5
11309,9
11310,5
11311,9
11312,6
11313,6
11314,4
11315,2
11316,1
11317,3
11318,4
11319,3
11320,8
11321,1
11322,6
11323,4
11324,6
11325,1
11326,6
11327,2
11328,7
11329,9
11330,6
11331,9
11332,5
11333,7
11334,7
11335,8
11336,3
11337,0
11338,6
11339,1
11340,3
11341,1
11342,3
11343,2
11344,8
11345,5
11346,8
11347,0
11348,7
11349,1
11350,7
11351,8
11352,2
11353,7
11354,0
11355,2
11356,7
11357,0
11358,6
11359,0
11360,4
11361,4
11362,2
11363,3
11364,6
11365,7
11366,9
11367,4
11368,0
11369,2
11370,4
11371,8
11372,9
11373,9
11374,5
11375,7
11376,7
11377,8
11378,1
11379,8
11380,3
11381,1
11382,2
11383,4
11384,7
11385,1
11386,0
11387,2
11388,9
11389,8
11390,5
11391,6
11392,4
11393,9
11394,4
